Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
US-2014-100930,2014-04-08,2014-04-13,Standard Class,CS-12400,OFF-BI-10001679,5.33,2,0.7,-3.55
US-2014-100930,2014-04-08,2014-04-13,Standard Class,CS-12400,FUR-FU-10004017,258.07,3,0.2,0.0
US-2014-100930,2014-04-08,2014-04-13,Standard Class,CS-12400,TEC-AC-10003832,617.98,3,0.2,-7.72
CA-2014-160514,2014-11-13,2014-11-17,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,0.0,4.75
CA-2013-157749,2013-06-05,2013-06-10,Second Class,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.4
CA-2013-157749,2013-06-05,2013-06-10,Second Class,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.73
CA-2013-157749,2013-06-05,2013-06-10,Second Class,KL-16645,FUR-FU-10004351,11.69,3,0.6,-4.68
CA-2013-157749,2013-06-05,2013-06-10,Second Class,KL-16645,TEC-PH-10000011,31.98,2,0.2,11.19
CA-2013-157749,2013-06-05,2013-06-10,Second Class,KL-16645,FUR-TA-10002607,177.22,5,0.5,-120.51
CA-2013-157749,2013-06-05,2013-06-10,Second Class,KL-16645,FUR-FU-10002505,4.04,3,0.6,-2.83
CA-2013-157749,2013-06-05,2013-06-10,Second Class,KL-16645,OFF-AR-10004685,7.41,2,0.2,1.2
CA-2011-131926,2011-06-01,2011-06-06,Second Class,DW-13480,FUR-CH-10004063,2001.86,7,0.0,580.54
CA-2011-131926,2011-06-01,2011-06-06,Second Class,DW-13480,OFF-ST-10002276,166.72,2,0.0,41.68
CA-2011-131926,2011-06-01,2011-06-06,Second Class,DW-13480,OFF-PA-10004082,47.88,6,0.0,23.94
CA-2011-131926,2011-06-01,2011-06-06,Second Class,DW-13480,OFF-AP-10002945,1503.25,5,0.0,496.07
CA-2011-131926,2011-06-01,2011-06-06,Second Class,DW-13480,OFF-PA-10000061,25.92,4,0.0,12.44
CA-2013-154739,2013-12-11,2013-12-16,Second Class,LH-17155,FUR-CH-10002965,321.57,2,0.2,28.14
CA-2013-145625,2013-09-12,2013-09-18,Standard Class,KC-16540,OFF-PA-10004569,7.61,1,0.0,3.58
CA-2013-145625,2013-09-12,2013-09-18,Standard Class,KC-16540,TEC-AC-10003832,3347.37,13,0.0,636.0
CA-2013-146941,2013-12-11,2013-12-14,First Class,DL-13315,OFF-ST-10001228,80.58,6,0.0,22.56
CA-2013-146941,2013-12-11,2013-12-14,First Class,DL-13315,OFF-EN-10003296,361.92,4,0.0,162.86
US-2012-159982,2012-11-28,2012-12-04,Standard Class,DR-12880,FUR-FU-10002505,12.13,9,0.6,-8.49
US-2012-159982,2012-11-28,2012-12-04,Standard Class,DR-12880,OFF-ST-10004804,82.37,2,0.2,-19.56
US-2012-159982,2012-11-28,2012-12-04,Standard Class,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.04
US-2012-159982,2012-11-28,2012-12-04,Standard Class,DR-12880,TEC-PH-10001580,647.9,6,0.2,56.69
CA-2014-163139,2014-12-02,2014-12-04,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0.0,6.93
CA-2014-163139,2014-12-02,2014-12-04,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0.0,6.65
CA-2014-163139,2014-12-02,2014-12-04,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.13
US-2014-155299,2014-06-09,2014-06-13,Standard Class,Dl-13600,OFF-AP-10002203,1.62,2,0.8,-4.47
US-2011-106992,2011-09-19,2011-09-21,Second Class,SB-20290,TEC-MA-10000822,3059.98,3,0.4,-510.0
US-2011-106992,2011-09-19,2011-09-21,Second Class,SB-20290,TEC-MA-10003353,2519.96,7,0.4,-252.0
CA-2013-125318,2013-06-07,2013-06-14,Standard Class,RC-19825,TEC-PH-10001433,328.22,4,0.2,28.72
CA-2012-155040,2012-11-10,2012-11-15,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,0.0,35.16
CA-2014-136826,2014-06-17,2014-06-21,Standard Class,CB-12535,OFF-AR-10003602,14.02,3,0.2,4.73
CA-2013-111010,2013-01-22,2013-01-28,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0.0,0.3
US-2014-145366,2014-12-10,2014-12-14,Standard Class,CA-12310,OFF-ST-10004180,37.21,1,0.2,-7.44
US-2014-145366,2014-12-10,2014-12-14,Standard Class,CA-12310,OFF-EN-10004386,57.58,3,0.2,21.59
CA-2014-163979,2014-12-29,2015-01-03,Second Class,KH-16690,OFF-ST-10003208,725.84,4,0.0,210.49
CA-2012-155334,2012-07-30,2012-07-31,First Class,HA-14920,TEC-AC-10003628,209.93,7,0.0,92.37
CA-2012-155334,2012-07-30,2012-07-31,First Class,HA-14920,FUR-FU-10003274,5.28,3,0.0,2.32
CA-2012-155334,2012-07-30,2012-07-31,First Class,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.1
CA-2014-118136,2014-09-17,2014-09-18,First Class,BB-10990,OFF-PA-10002615,8.82,2,0.0,4.06
CA-2014-118136,2014-09-17,2014-09-18,First Class,BB-10990,OFF-AR-10001427,5.98,1,0.0,1.55
CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,OFF-PA-10000673,11.65,2,0.2,4.08
CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,OFF-PA-10004470,18.18,4,0.2,5.91
CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,OFF-ST-10000876,59.71,6,0.2,5.97
CA-2014-132976,2014-10-14,2014-10-18,Standard Class,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.69
US-2012-161991,2012-09-26,2012-09-28,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.43
US-2012-161991,2012-09-26,2012-09-28,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11
CA-2012-130890,2012-11-02,2012-11-06,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.94
CA-2012-130883,2012-09-26,2012-10-02,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.84
CA-2012-130883,2012-09-26,2012-10-02,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96
CA-2012-130883,2012-09-26,2012-10-02,Standard Class,TB-21520,OFF-PA-10004100,31.1,6,0.2,10.89
CA-2013-112697,2013-12-19,2013-12-21,Second Class,AH-10195,OFF-BI-10000778,254.06,7,0.7,-169.37
CA-2013-112697,2013-12-19,2013-12-21,Second Class,AH-10195,OFF-AP-10002684,194.53,2,0.2,24.32
CA-2013-112697,2013-12-19,2013-12-21,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.31
CA-2013-110772,2013-11-21,2013-11-25,Second Class,NZ-18565,OFF-FA-10002983,19.1,7,0.2,6.68
CA-2013-110772,2013-11-21,2013-11-25,Second Class,NZ-18565,OFF-LA-10004689,18.5,8,0.2,6.24
CA-2013-110772,2013-11-21,2013-11-25,Second Class,NZ-18565,TEC-AC-10002001,255.98,2,0.2,54.4
CA-2013-110772,2013-11-21,2013-11-25,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7
CA-2011-111451,2011-12-26,2011-12-28,First Class,KL-16555,FUR-FU-10004091,300.42,8,0.2,78.86
CA-2011-111451,2011-12-26,2011-12-28,First Class,KL-16555,FUR-CH-10001891,230.35,3,0.2,20.16
CA-2011-111451,2011-12-26,2011-12-28,First Class,KL-16555,FUR-FU-10002918,218.35,3,0.2,-24.56
CA-2011-111451,2011-12-26,2011-12-28,First Class,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88
CA-2011-111451,2011-12-26,2011-12-28,First Class,KL-16555,OFF-FA-10004854,27.55,3,0.2,9.3
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,JD-15895,OFF-PA-10002105,32.4,5,0.0,15.55
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,JD-15895,OFF-ST-10002756,1082.48,8,0.0,10.82
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,JD-15895,OFF-PA-10004243,56.91,3,0.0,27.32
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,JD-15895,FUR-FU-10001861,77.6,4,0.0,38.02
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,JD-15895,OFF-BI-10002706,14.28,1,0.0,6.57
US-2014-152380,2014-11-20,2014-11-24,Standard Class,JH-15910,FUR-TA-10002533,219.08,3,0.5,-131.44
CA-2012-144253,2012-05-04,2012-05-09,Second Class,AS-10225,FUR-FU-10002671,26.8,2,0.0,12.86
CA-2011-130960,2011-12-30,2012-01-04,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0.0,2.85
CA-2011-111003,2011-06-01,2011-06-06,Standard Class,CR-12625,OFF-BI-10001072,45.48,3,0.0,20.92
CA-2011-111003,2011-06-01,2011-06-06,Standard Class,CR-12625,OFF-AR-10002135,289.2,6,0.0,83.87
CA-2014-126774,2014-04-16,2014-04-18,First Class,SH-20395,OFF-AR-10002804,4.89,1,0.0,2.0
CA-2013-142902,2013-09-13,2013-09-15,Second Class,BP-11185,FUR-FU-10001918,15.14,4,0.2,3.59
CA-2013-142902,2013-09-13,2013-09-15,Second Class,BP-11185,FUR-CH-10004086,466.77,2,0.2,52.51
CA-2013-142902,2013-09-13,2013-09-15,Second Class,BP-11185,FUR-FU-10001756,15.23,1,0.2,1.71
CA-2013-142902,2013-09-13,2013-09-15,Second Class,BP-11185,OFF-LA-10000634,6.26,3,0.2,2.04
CA-2011-120887,2011-09-27,2011-10-03,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,0.0,37.64
CA-2011-167850,2011-08-09,2011-08-16,Standard Class,AG-10525,TEC-PH-10002398,178.38,2,0.2,22.3
CA-2011-167850,2011-08-09,2011-08-16,Standard Class,AG-10525,OFF-PA-10001937,15.55,3,0.2,5.44
CA-2011-164259,2011-12-28,2011-12-30,First Class,SP-20860,OFF-AR-10003373,99.14,4,0.2,8.67
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,NM-18445,FUR-CH-10002602,135.88,1,0.1,24.16
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,NM-18445,TEC-MA-10002927,3991.98,2,0.0,1995.99
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,NM-18445,TEC-PH-10004093,275.94,6,0.0,80.02
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,NM-18445,TEC-AC-10000892,360.0,4,0.0,129.6
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,NM-18445,OFF-ST-10002974,43.57,1,0.0,13.07
CA-2011-156601,2011-09-19,2011-09-24,Standard Class,FA-14230,OFF-FA-10000624,7.16,2,0.0,3.58
CA-2013-162138,2013-04-24,2013-04-28,Standard Class,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.74
CA-2013-162138,2013-04-24,2013-04-28,Standard Class,GK-14620,TEC-AC-10001908,99.99,1,0.0,35.0
CA-2014-153339,2014-11-04,2014-11-06,Second Class,DJ-13510,FUR-FU-10001967,15.99,1,0.2,1.0
US-2013-141544,2013-08-31,2013-09-02,First Class,PO-18850,TEC-PH-10003645,290.9,3,0.4,-67.88
US-2013-141544,2013-08-31,2013-09-02,First Class,PO-18850,OFF-ST-10000675,54.22,2,0.2,3.39
US-2013-141544,2013-08-31,2013-09-02,First Class,PO-18850,FUR-CH-10003312,786.74,4,0.3,-258.5
US-2013-141544,2013-08-31,2013-09-02,First Class,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.83
US-2013-141544,2013-08-31,2013-09-02,First Class,PO-18850,OFF-BI-10001524,37.76,6,0.7,-27.69
US-2013-150147,2013-04-26,2013-04-30,Second Class,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7
US-2013-150147,2013-04-26,2013-04-30,Second Class,JL-15850,OFF-BI-10001153,20.72,2,0.7,-13.82
US-2013-150147,2013-04-26,2013-04-30,Second Class,JL-15850,OFF-BI-10001982,4.9,3,0.7,-3.43
CA-2012-137946,2012-09-01,2012-09-04,Second Class,DB-13615,OFF-BI-10001922,4.75,1,0.2,1.6
CA-2012-137946,2012-09-01,2012-09-04,Second Class,DB-13615,TEC-CO-10001449,959.98,2,0.2,335.99
CA-2012-137946,2012-09-01,2012-09-04,Second Class,DB-13615,OFF-BI-10004140,14.37,4,0.2,4.49
CA-2011-129924,2011-07-12,2011-07-17,Standard Class,AC-10420,OFF-BI-10003314,7.71,2,0.2,2.8
CA-2011-129924,2011-07-12,2011-07-17,Standard Class,AC-10420,FUR-TA-10004575,698.35,3,0.2,-17.46
CA-2012-128167,2012-06-22,2012-06-26,Second Class,KL-16645,OFF-FA-10000490,4.96,4,0.0,2.33
CA-2011-122336,2011-04-13,2011-04-17,Second Class,JD-15895,OFF-AR-10000122,17.86,4,0.2,1.12
CA-2011-122336,2011-04-13,2011-04-17,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.98
CA-2011-122336,2011-04-13,2011-04-17,Second Class,JD-15895,OFF-FA-10002780,30.99,13,0.2,10.07
CA-2011-122336,2011-04-13,2011-04-17,Second Class,JD-15895,TEC-PH-10000702,71.93,12,0.4,8.39
US-2012-120712,2012-12-20,2012-12-24,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22
CA-2014-169901,2014-06-16,2014-06-20,Standard Class,CC-12550,TEC-PH-10002293,47.98,3,0.2,4.8
CA-2014-134306,2014-07-09,2014-07-13,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,0.0,3.1
CA-2014-134306,2014-07-09,2014-07-13,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,0.0,11.54
CA-2014-134306,2014-07-09,2014-07-13,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,0.0,4.15
CA-2013-129714,2013-09-02,2013-09-04,First Class,AB-10060,TEC-AC-10000290,6.79,1,0.0,2.31
CA-2013-129714,2013-09-02,2013-09-04,First Class,AB-10060,OFF-PA-10001970,24.56,2,0.0,11.54
CA-2013-129714,2013-09-02,2013-09-04,First Class,AB-10060,OFF-BI-10002160,3.05,1,0.2,1.07
CA-2013-129714,2013-09-02,2013-09-04,First Class,AB-10060,OFF-PA-10001970,49.12,4,0.0,23.09
CA-2013-129714,2013-09-02,2013-09-04,First Class,AB-10060,OFF-BI-10004995,4355.17,4,0.2,1415.43
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,JL-15505,FUR-BO-10002268,388.7,6,0.2,-4.86
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,0.0,3.8
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,0.0,6.99
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,0.0,15.82
CA-2013-130001,2013-04-24,2013-04-29,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.32
CA-2014-155698,2014-03-09,2014-03-12,First Class,VB-21745,OFF-AP-10001124,647.84,8,0.0,168.44
CA-2014-155698,2014-03-09,2014-03-12,First Class,VB-21745,OFF-LA-10001158,20.7,2,0.0,9.94
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,0.0,9.94
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,KW-16435,FUR-CH-10000785,488.65,3,0.1,86.87
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,0.0,1.45
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,0.0,20.73
CA-2011-123344,2011-09-24,2011-09-29,Standard Class,JD-16060,OFF-ST-10001713,211.96,4,0.0,8.48
CA-2013-155516,2013-10-22,2013-10-22,Same Day,MK-17905,OFF-BI-10002412,23.2,4,0.0,10.44
CA-2013-155516,2013-10-22,2013-10-22,Same Day,MK-17905,OFF-SU-10001225,7.36,2,0.0,0.15
CA-2013-155516,2013-10-22,2013-10-22,Same Day,MK-17905,OFF-ST-10002406,104.79,7,0.0,29.34
CA-2013-155516,2013-10-22,2013-10-22,Same Day,MK-17905,FUR-BO-10002545,1043.92,4,0.0,271.42
CA-2014-104745,2014-05-30,2014-06-05,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.4
CA-2014-104745,2014-05-30,2014-06-05,Standard Class,GT-14755,OFF-ST-10002205,53.42,3,0.2,4.67
US-2011-119137,2011-07-23,2011-07-27,Standard Class,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.71
US-2011-119137,2011-07-23,2011-07-27,Standard Class,AG-10900,TEC-AC-10003911,1023.94,8,0.2,179.19
US-2011-119137,2011-07-23,2011-07-27,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.92
US-2011-119137,2011-07-23,2011-07-27,Standard Class,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94
US-2013-134656,2013-09-29,2013-10-02,First Class,MM-18280,OFF-PA-10003039,99.14,4,0.2,30.98
US-2014-134481,2014-08-28,2014-09-02,Standard Class,AR-10405,FUR-TA-10004915,1488.42,7,0.3,-297.68
CA-2012-130792,2012-04-28,2012-05-05,Standard Class,RA-19915,OFF-AP-10000696,8.65,3,0.8,-20.33
CA-2012-130792,2012-04-28,2012-05-05,Standard Class,RA-19915,OFF-ST-10003327,23.83,3,0.2,2.68
CA-2012-130792,2012-04-28,2012-05-05,Standard Class,RA-19915,OFF-BI-10000309,12.18,4,0.8,-18.87
CA-2013-134775,2013-10-29,2013-10-30,First Class,AS-10285,OFF-PA-10004734,50.96,7,0.0,25.48
CA-2013-134775,2013-10-29,2013-10-30,First Class,AS-10285,OFF-BI-10002225,49.54,3,0.2,17.34
CA-2012-125395,2012-06-26,2012-06-29,Second Class,LA-16780,TEC-AC-10004708,41.9,2,0.0,8.8
US-2012-168935,2012-11-27,2012-12-02,Standard Class,DO-13435,FUR-TA-10000617,375.46,3,0.45,-157.01
US-2012-168935,2012-11-27,2012-12-02,Standard Class,DO-13435,TEC-AC-10002335,83.98,3,0.2,-1.05
CA-2012-122756,2012-12-03,2012-12-07,Standard Class,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.64
CA-2012-122756,2012-12-03,2012-12-07,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.78
CA-2011-115973,2011-11-24,2011-11-26,First Class,NG-18430,OFF-AR-10004757,2.62,1,0.2,0.43
CA-2014-101798,2014-12-12,2014-12-16,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.88
CA-2014-101798,2014-12-12,2014-12-16,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,0.0,13.59
US-2011-135972,2011-09-21,2011-09-23,Second Class,JG-15115,TEC-PH-10003012,246.38,2,0.2,27.72
US-2011-135972,2011-09-21,2011-09-23,Second Class,JG-15115,TEC-CO-10002313,1799.97,3,0.0,701.99
US-2011-134971,2011-06-07,2011-06-10,Second Class,BP-11095,OFF-BI-10003982,12.46,3,0.8,-20.56
CA-2014-102946,2014-07-01,2014-07-06,Standard Class,VP-21730,OFF-BI-10004492,75.79,3,0.2,25.58
CA-2014-165603,2014-10-18,2014-10-20,Second Class,SS-20140,OFF-ST-10000798,49.96,2,0.0,9.49
CA-2014-165603,2014-10-18,2014-10-20,Second Class,SS-20140,OFF-PA-10002552,12.96,2,0.0,6.22
CA-2012-122259,2012-10-31,2012-11-04,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,0.0,21.04
CA-2013-108987,2013-09-09,2013-09-11,Second Class,AG-10675,OFF-ST-10001580,35.95,3,0.2,3.6
CA-2013-108987,2013-09-09,2013-09-11,Second Class,AG-10675,FUR-BO-10004834,2396.27,4,0.32,-317.15
CA-2013-108987,2013-09-09,2013-09-11,Second Class,AG-10675,OFF-ST-10000934,131.14,4,0.2,-32.78
CA-2013-108987,2013-09-09,2013-09-11,Second Class,AG-10675,TEC-AC-10000158,57.58,2,0.2,0.72
CA-2011-113166,2011-12-24,2011-12-26,First Class,LF-17185,OFF-PA-10001947,9.57,2,0.2,3.47
CA-2011-155208,2011-04-16,2011-04-20,Standard Class,SP-20650,OFF-AR-10003478,39.07,6,0.2,9.77
CA-2014-117933,2014-12-25,2014-12-30,Standard Class,RF-19840,OFF-AP-10004249,35.91,3,0.0,9.7
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,TEC-AC-10000158,179.95,5,0.0,37.79
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,TEC-CO-10004115,1199.98,3,0.2,434.99
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,OFF-PA-10003724,27.15,5,0.0,13.3
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,FUR-TA-10002041,1004.02,7,0.2,-112.95
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,0.0,4.65
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,OFF-LA-10003766,28.35,9,0.0,13.61
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,0.0,27.43
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,FUR-BO-10001972,1336.83,13,0.15,31.45
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,FUR-CH-10003956,113.57,2,0.2,-18.45
CA-2014-142636,2014-11-04,2014-11-08,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,0.0,65.73
CA-2014-142636,2014-11-04,2014-11-08,Standard Class,KC-16675,FUR-CH-10001891,307.14,4,0.2,26.87
CA-2014-122105,2014-06-25,2014-06-29,Standard Class,CJ-12010,OFF-AR-10004344,95.92,8,0.0,25.9
CA-2013-148796,2013-04-15,2013-04-19,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38
CA-2014-154816,2014-11-07,2014-11-11,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0.0,2.83
CA-2014-110478,2014-03-05,2014-03-10,Standard Class,SP-20860,OFF-AR-10001573,9.32,4,0.0,2.7
CA-2014-110478,2014-03-05,2014-03-10,Standard Class,SP-20860,OFF-EN-10000483,15.25,1,0.0,7.02
CA-2011-142048,2011-06-22,2011-06-25,First Class,JE-15745,TEC-AC-10004114,196.75,6,0.2,56.57
CA-2014-125388,2014-10-20,2014-10-24,Standard Class,MP-17965,FUR-FU-10004712,56.56,4,0.0,14.71
CA-2014-125388,2014-10-20,2014-10-24,Standard Class,MP-17965,OFF-ST-10000918,32.7,3,0.0,8.5
CA-2014-155705,2014-08-22,2014-08-24,Second Class,NF-18385,FUR-CH-10000015,866.4,4,0.0,225.26
CA-2014-149160,2014-11-24,2014-11-27,Second Class,JM-15265,FUR-FU-10003347,28.4,2,0.0,11.08
CA-2014-149160,2014-11-24,2014-11-27,Second Class,JM-15265,OFF-BI-10001543,287.92,8,0.0,138.2
CA-2011-101476,2011-09-12,2011-09-13,First Class,SD-20485,TEC-MA-10000029,69.99,1,0.0,30.1
CA-2014-152275,2014-10-02,2014-10-09,Standard Class,KH-16630,OFF-AR-10000369,6.67,6,0.2,0.5
US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,OFF-BI-10004584,189.59,2,0.7,-145.35
US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,TEC-AC-10004659,408.74,7,0.2,76.64
US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,TEC-AC-10004659,291.96,5,0.2,54.74
US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,OFF-ST-10000617,4.77,2,0.2,-0.77
CA-2013-127369,2013-06-07,2013-06-08,First Class,DB-13060,OFF-ST-10003306,714.3,5,0.0,207.15
US-2011-150574,2011-12-19,2011-12-25,Standard Class,MK-18160,OFF-BI-10000773,4.81,2,0.7,-3.69
US-2011-150574,2011-12-19,2011-12-25,Standard Class,MK-18160,TEC-AC-10002600,247.8,5,0.2,-18.58
CA-2013-147375,2013-06-13,2013-06-15,Second Class,PO-19180,TEC-MA-10002937,1007.98,3,0.3,43.2
CA-2013-147375,2013-06-13,2013-06-15,Second Class,PO-19180,OFF-PA-10001970,313.49,7,0.2,113.64
CA-2014-130043,2014-09-16,2014-09-20,Standard Class,BB-11545,OFF-PA-10002230,31.87,8,0.2,11.55
CA-2014-157252,2014-01-21,2014-01-24,Second Class,CV-12805,FUR-CH-10003396,207.85,3,0.1,2.31
CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,FUR-FU-10000246,12.22,1,0.0,3.67
CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,OFF-ST-10000060,194.94,3,0.0,23.39
CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,OFF-ST-10003058,70.95,3,0.0,20.58
CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,OFF-PA-10002222,91.36,4,0.0,42.03
CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,FUR-CH-10002372,242.94,3,0.0,29.15
CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,OFF-LA-10001317,22.05,7,0.0,10.58
CA-2014-154214,2014-03-21,2014-03-26,Second Class,TB-21595,FUR-FU-10000206,2.91,1,0.0,1.37
CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,OFF-AR-10000588,59.52,3,0.0,15.48
CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,OFF-ST-10001469,161.94,3,0.0,9.72
CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,OFF-AR-10001953,263.88,6,0.0,71.25
CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,OFF-AR-10003156,30.48,3,0.0,7.92
CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,OFF-AR-10004974,9.84,3,0.0,2.85
CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,TEC-PH-10002365,35.12,4,0.0,9.13
CA-2014-147277,2014-10-21,2014-10-25,Standard Class,EB-13705,FUR-TA-10001539,284.36,2,0.4,-75.83
CA-2014-147277,2014-10-21,2014-10-25,Standard Class,EB-13705,OFF-ST-10000142,665.41,2,0.2,66.54
CA-2013-100153,2013-12-14,2013-12-18,Standard Class,KH-16630,TEC-AC-10001772,63.88,4,0.0,24.91
US-2011-110674,2011-02-13,2011-02-19,Standard Class,SC-20095,FUR-CH-10000225,129.57,2,0.2,-24.29
US-2013-157945,2013-09-27,2013-10-02,Standard Class,NF-18385,FUR-CH-10002331,747.56,3,0.3,-96.11
US-2013-157945,2013-09-27,2013-10-02,Standard Class,NF-18385,OFF-EN-10001415,8.93,2,0.2,3.35
CA-2012-109638,2012-12-15,2012-12-22,Standard Class,JH-15985,OFF-AP-10002472,103.92,4,0.0,36.37
CA-2012-109638,2012-12-15,2012-12-22,Standard Class,JH-15985,TEC-AC-10004571,899.91,9,0.0,377.96
CA-2012-109638,2012-12-15,2012-12-22,Standard Class,JH-15985,OFF-BI-10001098,51.31,3,0.2,18.6
CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,FUR-FU-10000023,23.56,5,0.2,7.07
CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,FUR-TA-10001889,1272.63,6,0.5,-814.48
CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,OFF-BI-10000315,28.48,5,0.7,-20.89
CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,OFF-SU-10003505,185.38,2,0.2,-34.76
CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,OFF-AP-10002578,78.27,2,0.2,5.87
